elapsed_s,pid,raw,bytes
778.894,2210A8,"6210A846",0x46(70)
778.943,2210B0,"6210B028",0x28(40)
779.055,2210B9,"6210B915",0x15(21)
780.270,2210A8,"6210A800",0x00(0)
780.322,2210B0,"6210B028",0x28(40)
780.368,2210B9,"6210B915",0x15(21)
780.814,2210B1,"6210B114",0x14(20)
780.886,2210C1,"6210C124",0x24(36)
781.081,2210B4,"6210B429",0x29(41)
781.845,2210A8,"6210A800",0x00(0)
781.905,2210B0,"6210B027",0x27(39)
781.959,2210B9,"6210B915",0x15(21)
782.718,223050,"7F2231",ERR
782.888,2210D2,"6210D258",0x58(88)
783.907,2210A8,"6210A846",0x46(70)
783.966,2210B0,"6210B028",0x28(40)
784.021,2210B9,"6210B916",0x16(22)
785.284,2210A8,"6210A846",0x46(70)
785.342,2210B0,"6210B028",0x28(40)
785.406,2210B9,"6210B916",0x16(22)
786.376,2210A8,"6210A845",0x45(69)
786.431,2210B0,"6210B028",0x28(40)
786.551,2210B9,"6210B915",0x15(21)
786.772,2210B1,"6210B115",0x15(21)
786.972,2210C1,"6210C12D",0x2D(45)
787.058,2210B4,"6210B42C",0x2C(44)
788.003,2210A8,"6210A800",0x00(0)
788.083,2210B0,"6210B028",0x28(40)
788.161,2210B9,"6210B916",0x16(22)
788.975,223050,"7F2231",ERR
789.089,2210D2,"6210D259",0x59(89)
790.118,2210A8,"6210A800",0x00(0)
790.167,2210B0,"6210B028",0x28(40)
790.218,2210B9,"6210B915",0x15(21)
791.497,2210A8,"6210A845",0x45(69)
791.553,2210B0,"6210B027",0x27(39)
791.612,2210B9,"6210B915",0x15(21)
791.887,2210B1,"6210B119",0x19(25)
791.975,2210C1,"6210C125",0x25(37)
792.031,2210B4,"6210B42E",0x2E(46)
793.098,2210A8,"6210A800",0x00(0)
793.154,2210B0,"6210B027",0x27(39)
793.226,2210B9,"6210B915",0x15(21)
793.774,223050,"7F2231",ERR
793.905,2210D2,"6210D259",0x59(89)
795.051,2210A8,"6210A800",0x00(0)
795.106,2210B0,"6210B027",0x27(39)
795.152,2210B9,"6210B915",0x15(21)
796.432,2210A8,"6210A800",0x00(0)
796.492,2210B0,"6210B027",0x27(39)
796.549,2210B9,"6210B916",0x16(22)
796.996,2210B1,"6210B11B",0x1B(27)
797.082,2210C1,"6210C12D",0x2D(45)
797.132,2210B4,"6210B430",0x30(48)
798.004,2210A8,"6210A800",0x00(0)
798.144,2210B0,"6210B028",0x28(40)
798.199,2210B9,"6210B915",0x15(21)
798.987,223050,"7F2231",ERR
799.091,2210D2,"6210D259",0x59(89)
799.982,2210A8,"6210A800",0x00(0)
800.160,2210B0,"6210B027",0x27(39)
800.207,2210B9,"6210B915",0x15(21)
801.182,2210A8,"6210A800",0x00(0)
801.233,2210B0,"6210B028",0x28(40)
801.289,2210B9,"6210B915",0x15(21)
802.499,2210A8,"6210A800",0x00(0)
802.559,2210B0,"6210B028",0x28(40)
802.614,2210B9,"6210B915",0x15(21)
802.668,2210B1,"6210B11B",0x1B(27)
802.729,2210C1,"6210C12E",0x2E(46)
802.785,2210B4,"6210B431",0x31(49)
804.020,2210A8,"6210A800",0x00(0)
804.080,2210B0,"6210B028",0x28(40)
804.137,2210B9,"6210B915",0x15(21)
804.515,223050,"7F2231",ERR
804.615,2210D2,"6210D259",0x59(89)
805.819,2210A8,"6210A800",0x00(0)
805.878,2210B0,"6210B028",0x28(40)
805.928,2210B9,"6210B915",0x15(21)
806.914,2210A8,"6210A800",0x00(0)
806.964,2210B0,"6210B028",0x28(40)
807.023,2210B9,"6210B916",0x16(22)
807.607,2210B1,"6210B11B",0x1B(27)
807.662,2210C1,"6210C12E",0x2E(46)
807.718,2210B4,"6210B430",0x30(48)
808.450,2210A8,"6210A846",0x46(70)
808.506,2210B0,"6210B028",0x28(40)
808.562,2210B9,"6210B915",0x15(21)
809.418,223050,"7F2231",ERR
809.536,2210D2,"6210D259",0x59(89)
810.396,2210A8,"6210A800",0x00(0)
810.447,2210B0,"6210B028",0x28(40)
810.500,2210B9,"6210B915",0x15(21)
811.768,2210A8,"6210A800",0x00(0)
811.830,2210B0,"6210B028",0x28(40)
811.880,2210B9,"6210B915",0x15(21)
812.294,2210B1,"6210B11B",0x1B(27)
812.339,2210C1,"6210C125",0x25(37)
812.419,2210B4,"6210B42F",0x2F(47)
813.286,2210A8,"6210A800",0x00(0)
813.339,2210B0,"6210B028",0x28(40)
813.406,2210B9,"6210B915",0x15(21)
814.221,223050,"7F2231",ERR
814.329,2210D2,"6210D25A",0x5A(90)
815.314,2210A8,"6210A800",0x00(0)
815.384,2210B0,"6210B028",0x28(40)
815.439,2210B9,"6210B915",0x15(21)
816.416,2210A8,"6210A800",0x00(0)
816.464,2210B0,"6210B028",0x28(40)
816.514,2210B9,"6210B915",0x15(21)
817.703,2210A8,"6210A800",0x00(0)
817.763,2210B0,"6210B028",0x28(40)
817.822,2210B9,"6210B915",0x15(21)
817.874,2210B1,"6210B11B",0x1B(27)
817.924,2210C1,"6210C125",0x25(37)
817.988,2210B4,"6210B42F",0x2F(47)
819.218,2210A8,"6210A800",0x00(0)
819.271,2210B0,"6210B028",0x28(40)
819.318,2210B9,"6210B915",0x15(21)
819.769,223050,"7F2231",ERR
819.881,2210D2,"6210D25A",0x5A(90)
821.249,2210A8,"6210A846",0x46(70)
821.302,2210B0,"6210B028",0x28(40)
821.360,2210B9,"6210B915",0x15(21)
822.294,2210A8,"6210A800",0x00(0)
822.352,2210B0,"6210B028",0x28(40)
822.410,2210B9,"6210B915",0x15(21)
822.818,2210B1,"6210B10F",0x0F(15)
822.961,2210C1,"6210C132",0x32(50)
823.141,2210B4,"6210B430",0x30(48)
823.891,2210A8,"6210A800",0x00(0)
823.948,2210B0,"6210B028",0x28(40)
823.990,2210B9,"6210B900",0x00(0)
824.924,223050,"OK",ERR
825.007,2210D2,"6210D25A",0x5A(90)
825.801,2210A8,"6210A800",0x00(0)
825.862,2210B0,"6210B09B",0x9B(155)
825.922,2210B9,"6210B900",0x00(0)
827.153,2210A8,"6210A800",0x00(0)
827.201,2210B0,"6210B09E",0x9E(158)
827.257,2210B9,"6210B900",0x00(0)
827.694,2210B1,"6210B100",0x00(0)
827.772,2210C1,"6210C12D",0x2D(45)
827.821,2210B4,"6210B432",0x32(50)
828.707,2210A8,"6210A846",0x46(70)
828.753,2210B0,"6210B09E",0x9E(158)
828.806,2210B9,"6210B900",0x00(0)
829.551,223050,"7F2231",ERR
829.665,2210D2,"6210D25B",0x5B(91)
830.629,2210A8,"6210A846",0x46(70)
830.671,2210B0,"6210B09D",0x9D(157)
830.735,2210B9,"6210B900",0x00(0)
831.684,2210A8,"6210A800",0x00(0)
831.738,2210B0,"6210B09E",0x9E(158)
831.817,2210B9,"6210B900",0x00(0)
833.057,2210A8,"6210A800",0x00(0)
833.115,2210B0,"6210B09E",0x9E(158)
833.161,2210B9,"6210B900",0x00(0)
833.215,2210B1,"6210B100",0x00(0)
833.270,2210C1,"6210C12D",0x2D(45)
833.322,2210B4,"6210B432",0x32(50)
834.588,2210A8,"6210A800",0x00(0)
834.633,2210B0,"6210B09E",0x9E(158)
834.681,2210B9,"6210B900",0x00(0)
835.061,223050,"7F2231",ERR
835.164,2210D2,"6210D25B",0x5B(91)
836.400,2210A8,"6210A800",0x00(0)
836.457,2210B0,"6210B09E",0x9E(158)
836.516,2210B9,"6210B913",0x13(19)
837.445,2210A8,"6210A845",0x45(69)
837.502,2210B0,"6210B02A",0x2A(42)
837.582,2210B9,"6210B915",0x15(21)
838.156,2210B1,"6210B10B",0x0B(11)
838.210,2210C1,"6210C134",0x34(52)
838.272,2210B4,"6210B424",0x24(36)
839.008,2210A8,"6210A846",0x46(70)
839.059,2210B0,"6210B028",0x28(40)
839.109,2210B9,"6210B915",0x15(21)
839.984,223050,"7F2231",ERR
840.101,2210D2,"6210D25B",0x5B(91)
840.902,2210A8,"6210A846",0x46(70)
840.955,2210B0,"6210B028",0x28(40)
841.011,2210B9,"6210B915",0x15(21)
842.221,2210A8,"6210A847",0x47(71)
842.307,2210B0,"6210B02741210000",0x27(39)+0x41(65)
842.361,2210B9,"6210B915",0x15(21)
842.813,2210B1,"6210B10B",0x0B(11)
842.868,2210C1,"6210C134",0x34(52)
842.927,2210B4,"6210B421",0x21(33)
843.823,2210A8,"6210A846",0x46(70)
843.887,2210B0,"6210B027",0x27(39)
843.959,2210B9,"6210B915",0x15(21)
844.774,223050,"7F2231",ERR
844.991,2210D2,"6210D25C",0x5C(92)
846.105,2210A8,"6210A846",0x46(70)
846.163,2210B0,"6210B028",0x28(40)
846.222,2210B9,"6210B900",0x00(0)
847.217,2210A8,"6210A846",0x46(70)
847.269,2210B0,"6210B09B",0x9B(155)
847.474,2210B9,"6210B900",0x00(0)
848.648,2210A8,"6210A800",0x00(0)
848.704,2210B0,"6210B09E",0x9E(158)
848.777,2210B9,"6210B900",0x00(0)
848.833,2210B1,"6210B100",0x00(0)
848.877,2210C1,"6210C12D",0x2D(45)
848.927,2210B4,"6210B431",0x31(49)
849.951,2210A8,"6210A800",0x00(0)
849.995,2210B0,"6210B09D",0x9D(157)
850.057,2210B9,"6210B900",0x00(0)
850.583,223050,"7F2231",ERR
850.698,2210D2,"6210D25C",0x5C(92)
851.827,2210A8,"6210A800",0x00(0)
851.908,2210B0,"6210B09D",0x9D(157)
851.959,2210B9,"6210B900",0x00(0)
852.990,2210A8,"6210A846",0x46(70)
853.046,2210B0,"6210B09D",0x9D(157)
853.110,2210B9,"6210B900",0x00(0)
853.439,2210B1,"6210B100",0x00(0)
853.491,2210C1,"6210C12D",0x2D(45)
853.540,2210B4,"6210B431",0x31(49)
854.328,2210A8,"6210A800",0x00(0)
854.379,2210B0,"6210B09D",0x9D(157)
854.437,2210B9,"6210B914",0x14(20)
855.083,223050,"7F2231",ERR
855.227,2210D2,"6210D25C",0x5C(92)
856.049,2210A8,"6210A800",0x00(0)
856.125,2210B0,"6210B09D",0x9D(157)
856.183,2210B9,"6210B915",0x15(21)
857.302,2210A8,"6210A800",0x00(0)
857.360,2210B0,"6210B02A",0x2A(42)
857.418,2210B9,"6210B917",0x17(23)
857.900,2210B1,"6210B115",0x15(21)
857.951,2210C1,"6210C12F",0x2F(47)
858.002,2210B4,"6210B432",0x32(50)
858.947,2210A8,"6210A800",0x00(0)
858.993,2210B0,"6210B09B",0x9B(155)
859.048,2210B9,"6210B918",0x18(24)
859.863,223050,"7F2231",ERR
859.983,2210D2,"6210D25D",0x5D(93)
860.955,2210A8,"6210A800",0x00(0)
861.016,2210B0,"6210B09E",0x9E(158)
861.081,2210B9,"6210B916",0x16(22)
862.290,2210A8,"6210A846",0x46(70)
862.391,2210B0,"6210B09E",0x9E(158)
862.453,2210B9,"6210B915",0x15(21)
863.440,2210A8,"6210A847",0x47(71)
863.553,2210B0,"6210B09E",0x9E(158)
863.961,2210B9,"6210B915",0x15(21)
864.300,2210B1,"6210B100",0x00(0)
864.489,2210C1,"6210C121",0x21(33)
864.567,2210B4,"6210B447",0x47(71)
865.464,2210A8,"6210A847",0x47(71)
865.532,2210B0,"6210B09E",0x9E(158)
865.581,2210B9,"6210B915",0x15(21)
866.319,223050,"7F2231",ERR
866.411,2210D2,"6210D25D",0x5D(93)
867.464,2210A8,"6210A800",0x00(0)
867.527,2210B0,"6210B09E",0x9E(158)
867.608,2210B9,"6210B915",0x15(21)
868.862,2210A8,"6210A846",0x46(70)
868.909,2210B0,"6210B09E",0x9E(158)
868.959,2210B9,"6210B914",0x14(20)
869.224,2210B1,"6210B100",0x00(0)
869.290,2210C1,"6210C135",0x35(53)
869.488,2210B4,"6210B440",0x40(64)
870.370,2210A8,"6210A845",0x45(69)
870.421,2210B0,"6210B09E",0x9E(158)
870.472,2210B9,"6210B916",0x16(22)
871.023,223050,"7F2231",ERR
871.127,2210D2,"6210D25E",0x5E(94)
872.318,2210A8,"6210A800",0x00(0)
872.375,2210B0,"6210B02B",0x2B(43)
872.430,2210B9,"6210B913",0x13(19)
873.626,2210A8,"6210A800",0x00(0)
873.680,2210B0,"6210B028",0x28(40)
873.729,2210B9,"6210B915",0x15(21)
874.159,2210B1,"6210B110",0x10(16)
874.217,2210C1,"6210C11A",0x1A(26)
874.266,2210B4,"6210B428",0x28(40)
874.861,2210A8,"6210A847",0x47(71)
875.089,2210B0,"6210B028",0x28(40)
875.292,2210B9,"6210B913",0x13(19)
876.101,223050,"7F2231",ERR
876.194,2210D2,"6210D25E",0x5E(94)
877.179,2210A8,"6210A847",0x47(71)
877.234,2210B0,"6210B028",0x28(40)
877.296,2210B9,"6210B914",0x14(20)
878.223,2210A8,"6210A800",0x00(0)
878.283,2210B0,"6210B028",0x28(40)
878.336,2210B9,"6210B915",0x15(21)
879.542,2210A8,"6210A800",0x00(0)
879.605,2210B0,"6210B027",0x27(39)
879.651,2210B9,"6210B915",0x15(21)
879.700,2210B1,"6210B10F",0x0F(15)
879.750,2210C1,"6210C118",0x18(24)
879.810,2210B4,"6210B42A",0x2A(42)
881.016,2210A8,"6210A800",0x00(0)
881.063,2210B0,"6210B028",0x28(40)
881.123,2210B9,"6210B915",0x15(21)
881.589,223050,"7F2231",ERR
881.681,2210D2,"6210D25E",0x5E(94)
882.997,2210A8,"6210A800",0x00(0)
883.056,2210B0,"6210B09C",0x9C(156)
883.110,2210B9,"6210B915",0x15(21)
884.057,2210A8,"6210A846",0x46(70)
884.112,2210B0,"6210B09E",0x9E(158)
884.171,2210B9,"6210B914",0x14(20)
884.658,2210B1,"OK",ERR
884.709,2210C1,"6210B101",0x01(1)
884.780,2210B4,"6210B447",0x47(71)
885.580,2210A8,"6210A800",0x00(0)
885.637,2210B0,"6210B09E",0x9E(158)
885.684,2210B9,"6210B915",0x15(21)
886.550,223050,"7F2231",ERR
886.701,2210D2,"6210D25F",0x5F(95)
887.565,2210A8,"6210A846",0x46(70)
887.611,2210B0,"6210B09E",0x9E(158)
887.659,2210B9,"6210B912",0x12(18)
888.831,2210A8,"6210A846",0x46(70)
888.887,2210B0,"6210B09E",0x9E(158)
888.939,2210B9,"6210B918",0x18(24)
889.358,2210B1,"6210B111",0x11(17)
889.410,2210C1,"6210C136",0x36(54)
889.463,2210B4,"6210B432",0x32(50)
890.340,2210A8,"6210A845",0x45(69)
890.402,2210B0,"6210B02A",0x2A(42)
890.455,2210B9,"6210B915",0x15(21)
891.256,223050,"7F2231",ERR
891.361,2210D2,"6210D25F",0x5F(95)
892.291,2210A8,"6210A800",0x00(0)
892.345,2210B0,"6210B027",0x27(39)
892.404,2210B9,"6210B916",0x16(22)
893.374,2210A8,"6210A800",0x00(0)
893.424,2210B0,"6210B027",0x27(39)
893.479,2210B9,"6210B916",0x16(22)
894.696,2210A8,"6210A800",0x00(0)
894.749,2210B0,"6210B027",0x27(39)
894.795,2210B9,"6210B916",0x16(22)
894.849,2210B1,"6210B118",0x18(24)
894.918,2210C1,"6210C11D",0x1D(29)
894.972,2210B4,"6210B432",0x32(50)
896.163,2210A8,"6210A800",0x00(0)
896.217,2210B0,"6210B027",0x27(39)
896.274,2210B9,"6210B916",0x16(22)
896.698,223050,"7F2231",ERR
896.814,2210D2,"6210D25F",0x5F(95)
898.106,2210A8,"6210A800",0x00(0)
898.163,2210B0,"6210B027",0x27(39)
898.232,2210B9,"6210B915",0x15(21)
899.471,2210A8,"6210A800",0x00(0)
899.526,2210B0,"6210B027",0x27(39)
899.577,2210B9,"6210B915",0x15(21)
899.815,2210B1,"6210B100",0x00(0)
899.857,2210C1,"6210C133",0x33(51)
899.904,2210B4,"6210B422",0x22(34)
900.678,2210A8,"6210A800",0x00(0)
900.746,2210B0,"6210B027",0x27(39)
900.801,2210B9,"6210B915",0x15(21)
901.539,223050,"7F2231",ERR
901.673,2210D2,"6210D25F",0x5F(95)
902.622,2210A8,"6210A846",0x46(70)
902.667,2210B0,"6210B027",0x27(39)
902.724,2210B9,"6210B916",0x16(22)
903.781,2210A8,"6210A800",0x00(0)
903.848,2210B0,"6210B027",0x27(39)
903.903,2210B9,"6210B915",0x15(21)
904.350,2210B1,"6210B111",0x11(17)
904.409,2210C1,"6210C13E",0x3E(62)
904.494,2210B4,"6210B432",0x32(50)
905.213,2210A8,"6210A845",0x45(69)
905.281,2210B0,"6210B027",0x27(39)
905.351,2210B9,"6210B915",0x15(21)
906.236,223050,"7F2231",ERR
906.347,2210D2,"6210D260",0x60(96)
907.079,2210A8,"6210A800",0x00(0)
907.179,2210B0,"6210B027",0x27(39)
907.262,2210B9,"6210B915",0x15(21)
908.711,2210A8,"6210A800",0x00(0)
908.819,2210B0,"6210B027",0x27(39)
908.910,2210B9,"6210B915",0x15(21)
910.321,2210A8,"6210A845",0x45(69)
910.415,2210B0,"6210B027",0x27(39)
910.490,2210B9,"6210B915",0x15(21)
910.558,2210B1,"6210B10B",0x0B(11)
910.615,2210C1,"6210C11F",0x1F(31)
910.720,2210B4,"6210B42D",0x2D(45)
912.025,2210A8,"6210A800",0x00(0)
912.080,2210B0,"6210B027",0x27(39)
912.156,2210B9,"6210B916",0x16(22)
912.807,223050,"7F2231",ERR
912.985,2210D2,"6210D260",0x60(96)
914.419,2210A8,"6210A800",0x00(0)
914.474,2210B0,"6210B027",0x27(39)
914.561,2210B9,"6210B917",0x17(23)
915.890,2210A8,"6210A800",0x00(0)
915.938,2210B0,"6210B027",0x27(39)
916.038,2210B9,"6210B912",0x12(18)
916.519,2210B1,"6210B100",0x00(0)
916.632,2210C1,"6210C100",0x00(0)
916.686,2210B4,"6210B423",0x23(35)
917.855,2210A8,"6210A800",0x00(0)
917.913,2210B0,"6210B027",0x27(39)
917.970,2210B9,"6210B914",0x14(20)
918.570,223050,"7F2231",ERR
918.730,2210D2,"6210D260",0x60(96)
919.873,2210A8,"6210A800",0x00(0)
919.946,2210B0,"6210B09B",0x9B(155)
920.005,2210B9,"6210B900",0x00(0)
921.228,2210A8,"6210A800",0x00(0)
921.279,2210B0,"6210B09D",0x9D(157)
921.336,2210B9,"6210B900",0x00(0)
921.761,2210B1,"6210B100",0x00(0)
921.821,2210C1,"6210C12D",0x2D(45)
921.880,2210B4,"6210B432",0x32(50)
922.501,2210A8,"6210A800",0x00(0)
922.563,2210B0,"6210B09D",0x9D(157)
922.618,2210B9,"6210B900",0x00(0)
923.679,223050,"7F2231",ERR
923.796,2210D2,"6210D260",0x60(96)
924.448,2210A8,"6210A800",0x00(0)
924.494,2210B0,"6210B09D",0x9D(157)
924.545,2210B9,"6210B900",0x00(0)
925.766,2210A8,"6210A846",0x46(70)
925.843,2210B0,"6210B09D",0x9D(157)
925.904,2210B9,"6210B917",0x17(23)
927.160,2210A8,"6210A800",0x00(0)
927.224,2210B0,"6210B09D",0x9D(157)
927.278,2210B9,"6210B915",0x15(21)
927.333,2210B1,"6210B100",0x00(0)
927.394,2210C1,"6210C12E",0x2E(46)
927.450,2210B4,"6210B42F",0x2F(47)
928.712,2210A8,"6210A846",0x46(70)
928.768,2210B0,"6210B09D",0x9D(157)
928.825,2210B9,"6210B916",0x16(22)
929.252,223050,"7F2231",ERR
929.366,2210D2,"6210D261",0x61(97)
930.686,2210A8,"6210A846",0x46(70)
930.747,2210B0,"6210B09D",0x9D(157)
930.789,2210B9,"6210B916",0x16(22)
931.730,2210A8,"6210A800",0x00(0)
931.780,2210B0,"6210B09D",0x9D(157)
931.831,2210B9,"6210B916",0x16(22)
932.154,2210B1,"6210B100",0x00(0)
932.346,2210C1,"6210C12E",0x2E(46)
932.504,2210B4,"6210B432",0x32(50)
933.313,2210A8,"6210A845",0x45(69)
933.376,2210B0,"6210B09D",0x9D(157)
933.427,2210B9,"6210B916",0x16(22)
934.357,223050,"7F2231",ERR
934.471,2210D2,"6210D261",0x61(97)
935.300,2210A8,"6210A845",0x45(69)
935.357,2210B0,"6210B09D",0x9D(157)
935.419,2210B9,"6210B915",0x15(21)
936.656,2210A8,"6210A800",0x00(0)
936.711,2210B0,"6210B09D",0x9D(157)
936.766,2210B9,"6210B915",0x15(21)
937.197,2210B1,"6210B100",0x00(0)
937.248,2210C1,"6210C100",0x00(0)
937.304,2210B4,"6210B426",0x26(38)
938.422,2210A8,"OK",ERR
938.499,2210B0,"6210A800",0x00(0)
938.706,2210B9,"6210B02A",0x2A(42)
939.615,223050,"7F2231",ERR
939.854,2210D2,"6210D262",0x62(98)
940.481,2210A8,"6210A845",0x45(69)
940.539,2210B0,"6210B027",0x27(39)
940.593,2210B9,"6210B916",0x16(22)
941.805,2210A8,"6210A800",0x00(0)
941.851,2210B0,"6210B028",0x28(40)
941.902,2210B9,"6210B916",0x16(22)
942.781,2210A8,"6210A845",0x45(69)
942.834,2210B0,"6210B028",0x28(40)
942.885,2210B9,"6210B915",0x15(21)
942.935,2210B1,"6210B100",0x00(0)
942.995,2210C1,"6210C13B",0x3B(59)
943.107,2210B4,"6210B42B",0x2B(43)
944.281,2210A8,"6210A845",0x45(69)
944.340,2210B0,"6210B027",0x27(39)
944.388,2210B9,"6210B917",0x17(23)
944.836,223050,"7F2231",ERR
944.970,2210D2,"6210D262",0x62(98)
946.214,2210A8,"6210A800",0x00(0)
946.272,2210B0,"6210B027",0x27(39)
946.329,2210B9,"6210B913",0x13(19)
947.577,2210A8,"6210A800",0x00(0)
947.619,2210B0,"6210B028",0x28(40)
947.682,2210B9,"6210B917",0x17(23)
947.973,2210B1,"6210B100",0x00(0)
948.028,2210C1,"6210C133",0x33(51)
948.100,2210B4,"6210B437",0x37(55)
948.845,2210A8,"6210A800",0x00(0)
948.898,2210B0,"6210B028",0x28(40)
949.066,2210B9,"6210B916",0x16(22)
949.844,223050,"7F2231",ERR
949.940,2210D2,"6210D263",0x63(99)
951.050,2210A8,"6210A800",0x00(0)
951.103,2210B0,"6210B028",0x28(40)
951.165,2210B9,"6210B914",0x14(20)
952.077,2210A8,"6210A846",0x46(70)
952.137,2210B0,"6210B027",0x27(39)
952.190,2210B9,"6210B915",0x15(21)
952.929,2210B1,"6210B100",0x00(0)
952.984,2210C1,"6210C130",0x30(48)
953.064,2210B4,"6210B421",0x21(33)
954.044,2210A8,"6210A845",0x45(69)
954.095,2210B0,"6210B028",0x28(40)
954.155,2210B9,"6210B915",0x15(21)
955.199,223050,"7F2231",ERR
955.298,2210D2,"6210D263",0x63(99)
955.955,2210A8,"6210A846",0x46(70)
956.008,2210B0,"6210B028",0x28(40)
956.066,2210B9,"6210B916",0x16(22)
957.292,2210A8,"6210A800",0x00(0)
957.343,2210B0,"6210B028",0x28(40)
957.388,2210B9,"6210B915",0x15(21)
958.620,2210A8,"6210A800",0x00(0)
958.673,2210B0,"6210B027",0x27(39)
958.726,2210B9,"6210B915",0x15(21)
958.783,2210B1,"6210B100",0x00(0)
958.838,2210C1,"6210C130",0x30(48)
958.898,2210B4,"6210B41F",0x1F(31)
960.480,2210A8,"6210A800",0x00(0)
960.538,2210B0,"6210B028",0x28(40)
960.593,2210B9,"6210B915",0x15(21)
961.013,223050,"7F2231",ERR
961.120,2210D2,"6210D264",0x64(100)
962.380,2210A8,"6210A800",0x00(0)
962.440,2210B0,"6210B028",0x28(40)
962.497,2210B9,"6210B915",0x15(21)
963.398,2210A8,"6210A800",0x00(0)
963.466,2210B0,"6210B027",0x27(39)
963.517,2210B9,"6210B915",0x15(21)
964.108,2210B1,"6210B100",0x00(0)
964.165,2210C1,"6210C130",0x30(48)
964.220,2210B4,"6210B41E",0x1E(30)
964.992,2210A8,"6210A800",0x00(0)
965.048,2210B0,"6210B028",0x28(40)
965.094,2210B9,"6210B915",0x15(21)
966.392,223050,"OK",ERR
966.549,2210D2,"NO DATA",ERR
967.385,2210A8,"6210A800",0x00(0)
967.474,2210B0,"6210B028",0x28(40)
967.551,2210B9,"6210B916",0x16(22)
969.041,2210A8,"6210A846",0x46(70)
969.090,2210B0,"6210B027",0x27(39)
969.164,2210B9,"6210B915",0x15(21)
969.696,2210B1,"6210B10D",0x0D(13)
970.007,2210C1,"6210C116",0x16(22)
970.230,2210B4,"6210B42B",0x2B(43)
970.935,2210A8,"6210A845",0x45(69)
970.985,2210B0,"6210B027",0x27(39)
971.045,2210B9,"6210B916",0x16(22)
971.833,223050,"7F2231",ERR
971.973,2210D2,"6210D264",0x64(100)
972.707,2210A8,"6210A800",0x00(0)
972.756,2210B0,"6210B027",0x27(39)
972.818,2210B9,"6210B915",0x15(21)
973.809,2210A8,"6210A800",0x00(0)
973.858,2210B0,"6210B028",0x28(40)
973.941,2210B9,"6210B915",0x15(21)
974.894,2210A8,"6210A800",0x00(0)
974.991,2210B0,"6210B027",0x27(39)
975.036,2210B9,"6210B915",0x15(21)
975.094,2210B1,"6210B100",0x00(0)
975.152,2210C1,"6210C136",0x36(54)
975.229,2210B4,"6210B430",0x30(48)
976.200,2210A8,"6210A800",0x00(0)
976.312,2210B0,"6210B09B",0x9B(155)
976.373,2210B9,"6210B915",0x15(21)
976.893,223050,"7F2231",ERR
977.028,2210D2,"6210D265",0x65(101)
978.130,2210A8,"6210A845",0x45(69)
978.174,2210B0,"6210B09D",0x9D(157)
978.220,2210B9,"6210B918",0x18(24)
979.182,2210A8,"6210A800",0x00(0)
979.230,2210B0,"6210B09E",0x9E(158)
979.291,2210B9,"6210B914",0x14(20)
979.582,2210B1,"6210B100",0x00(0)
979.633,2210C1,"6210C12C",0x2C(44)
979.682,2210B4,"6210B42E",0x2E(46)
980.484,2210A8,"6210A800",0x00(0)
980.545,2210B0,"6210B029",0x29(41)
980.600,2210B9,"6210B916",0x16(22)
981.265,223050,"7F2231",ERR
981.443,2210D2,"6210D265",0x65(101)
982.365,2210A8,"6210A800",0x00(0)
982.411,2210B0,"6210B09B",0x9B(155)
982.461,2210B9,"6210B915",0x15(21)
983.472,2210A8,"6210A800",0x00(0)
983.512,2210B0,"6210B09E",0x9E(158)
983.567,2210B9,"6210B915",0x15(21)
984.050,2210B1,"6210B100",0x00(0)
984.108,2210C1,"6210C12E",0x2E(46)
984.165,2210B4,"6210B430",0x30(48)
984.825,2210A8,"6210A800",0x00(0)
984.893,2210B0,"6210B09D",0x9D(157)
984.949,2210B9,"6210B916",0x16(22)
985.836,223050,"7F2231",ERR
985.969,2210D2,"6210D265",0x65(101)
986.705,2210A8,"6210A845",0x45(69)
986.759,2210B0,"6210B09D",0x9D(157)
986.838,2210B9,"6210B916",0x16(22)
988.316,2210A8,"6210A845",0x45(69)
988.375,2210B0,"6210B02A",0x2A(42)
988.432,2210B9,"6210B915",0x15(21)
989.625,2210A8,"6210A845",0x45(69)
989.753,2210B0,"6210B028",0x28(40)
989.842,2210B9,"6210B914",0x14(20)
989.917,2210B1,"6210B102",0x02(2)
989.974,2210C1,"6210C135",0x35(53)
990.025,2210B4,"6210B422",0x22(34)
991.494,2210A8,"6210A845",0x45(69)
991.645,2210B0,"6210B028",0x28(40)
991.858,2210B9,"6210B915",0x15(21)
992.486,223050,"7F2231",ERR
992.657,2210D2,"6210D265",0x65(101)
993.793,2210A8,"6210A845",0x45(69)
993.858,2210B0,"6210B028",0x28(40)
993.914,2210B9,"6210B915",0x15(21)
995.597,2210A8,"6210A845",0x45(69)
995.667,2210B0,"6210B028",0x28(40)
995.716,2210B9,"6210B914",0x14(20)
996.126,2210B1,"6210B100",0x00(0)
996.303,2210C1,"6210C13C",0x3C(60)
996.478,2210B4,"6210B431",0x31(49)
997.473,2210A8,"6210A845",0x45(69)
997.530,2210B0,"6210B028",0x28(40)
997.578,2210B9,"6210B915",0x15(21)
998.783,223050,"7F2231",ERR
998.909,2210D2,"6210D265",0x65(101)
999.836,2210A8,"6210A800",0x00(0)
999.892,2210B0,"6210B028",0x28(40)
999.959,2210B9,"6210B915",0x15(21)
1001.375,2210A8,"6210A800",0x00(0)
