elapsed_s,pid,raw,bytes
248.454,2210B9,"6210B900",0x00(0)
249.352,2210A8,"6210A847",0x47(71)
249.417,2210B0,"6210B029",0x29(41)
249.497,2210B9,"6210B900",0x00(0)
249.867,2210B1,"6210B107",0x07(7)
249.921,2210C1,"6210C11D",0x1D(29)
249.980,2210B4,"6210B432",0x32(50)
250.631,2210A8,"6210A800",0x00(0)
250.692,2210B0,"6210B028",0x28(40)
250.749,2210B9,"6210B900",0x00(0)
251.506,223050,"7F2231",ERR
251.621,2210D2,"6210D256",0x56(86)
252.301,2210A8,"6210A800",0x00(0)
252.390,2210B0,"6210B027",0x27(39)
252.446,2210B9,"6210B900",0x00(0)
253.299,2210A8,"6210A800",0x00(0)
253.358,2210B0,"6210B028",0x28(40)
253.415,2210B9,"6210B900",0x00(0)
254.304,2210A8,"6210A847",0x47(71)
254.365,2210B0,"6210B028",0x28(40)
254.419,2210B9,"6210B900",0x00(0)
254.469,2210B1,"6210B109",0x09(9)
254.517,2210C1,"6210C130",0x30(48)
254.566,2210B4,"6210B432",0x32(50)
255.379,2210A8,"6210A800",0x00(0)
255.433,2210B0,"6210B028",0x28(40)
255.482,2210B9,"6210B900",0x00(0)
255.943,223050,"7F2231",ERR
256.288,2210D2,"6210D256",0x56(86)
257.444,2210A8,"6210A846",0x46(70)
257.496,2210B0,"6210B028",0x28(40)
257.550,2210B9,"6210B900",0x00(0)
258.538,2210A8,"6210A846",0x46(70)
258.586,2210B0,"6210B028",0x28(40)
258.641,2210B9,"6210B900",0x00(0)
259.155,2210B1,"6210B106",0x06(6)
259.233,2210C1,"6210C138",0x38(56)
259.281,2210B4,"6210B432",0x32(50)
260.349,2210A8,"6210A800",0x00(0)
260.422,2210B0,"6210B028",0x28(40)
260.489,2210B9,"6210B900",0x00(0)
261.487,223050,"7F2231",ERR
261.731,2210D2,"6210D256",0x56(86)
263.619,2210A8,"6210A800",0x00(0)
263.797,2210B0,"6210B09E",0x9E(158)
263.985,2210B9,"6210B900",0x00(0)
265.521,2210A8,"6210A846",0x46(70)
265.583,2210B0,"6210B09E",0x9E(158)
265.773,2210B9,"6210B900",0x00(0)
266.362,2210B1,"6210B100",0x00(0)
266.423,2210C1,"6210C129",0x29(41)
266.496,2210B4,"6210B432",0x32(50)
267.368,2210A8,"6210A800",0x00(0)
267.423,2210B0,"6210B09E",0x9E(158)
267.497,2210B9,"6210B900",0x00(0)
268.252,223050,"7F2231",ERR
268.410,2210D2,"6210D256",0x56(86)
269.122,2210A8,"6210A847",0x47(71)
269.177,2210B0,"6210B09E",0x9E(158)
269.338,2210B9,"6210B900",0x00(0)
270.277,2210A8,"6210A800",0x00(0)
270.322,2210B0,"6210B09E",0x9E(158)
270.368,2210B9,"6210B900",0x00(0)
271.355,2210A8,"6210A800",0x00(0)
271.428,2210B0,"6210B09E",0x9E(158)
271.484,2210B9,"6210B900",0x00(0)
271.543,2210B1,"6210B100",0x00(0)
271.602,2210C1,"6210C129",0x29(41)
271.659,2210B4,"6210B432",0x32(50)
272.830,2210A8,"6210A847",0x47(71)
272.909,2210B0,"6210B09E",0x9E(158)
272.953,2210B9,"6210B900",0x00(0)
273.695,223050,"7F2231",ERR
273.971,2210D2,"6210D257",0x57(87)
275.313,2210A8,"6210A800",0x00(0)
275.425,2210B0,"6210B09E",0x9E(158)
275.492,2210B9,"6210B900",0x00(0)
276.712,2210A8,"6210A847",0x47(71)
276.767,2210B0,"6210B02B",0x2B(43)
276.846,2210B9,"6210B900",0x00(0)
277.321,2210B1,"6210B109",0x09(9)
277.421,2210C1,"6210C105",0x05(5)
277.481,2210B4,"6210B431",0x31(49)
278.508,2210A8,"6210A847",0x47(71)
278.558,2210B0,"6210B028",0x28(40)
278.606,2210B9,"6210B900",0x00(0)
279.494,223050,"7F2231",ERR
279.662,2210D2,"6210D257",0x57(87)
280.757,2210A8,"6210A800",0x00(0)
280.818,2210B0,"6210B028",0x28(40)
280.875,2210B9,"6210B900",0x00(0)
282.173,2210A8,"6210A800",0x00(0)
282.358,2210B0,"6210B09B",0x9B(155)
282.415,2210B9,"6210B900",0x00(0)
282.803,2210B1,"6210B101",0x01(1)
282.857,2210C1,"6210C11C",0x1C(28)
282.900,2210B4,"6210B431",0x31(49)
283.555,2210A8,"6210A800",0x00(0)
283.603,2210B0,"6210B09E",0x9E(158)
283.651,2210B9,"6210B900",0x00(0)
284.576,223050,"7F2231",ERR
284.682,2210D2,"6210D257",0x57(87)
285.305,2210A8,"6210A800",0x00(0)
285.360,2210B0,"6210B09E",0x9E(158)
285.410,2210B9,"6210B900",0x00(0)
286.475,2210A8,"6210A800",0x00(0)
286.534,2210B0,"6210B09E",0x9E(158)
286.583,2210B9,"6210B900",0x00(0)
287.387,2210A8,"6210A847",0x47(71)
287.429,2210B0,"6210B09E",0x9E(158)
287.477,2210B9,"6210B900",0x00(0)
287.555,2210B1,"6210B100",0x00(0)
287.749,2210C1,"6210C130",0x30(48)
287.902,2210B4,"6210B431",0x31(49)
288.708,2210A8,"6210A800",0x00(0)
288.768,2210B0,"6210B09E",0x9E(158)
288.831,2210B9,"6210B900",0x00(0)
289.278,223050,"7F2231",ERR
289.393,2210D2,"6210D257",0x57(87)
290.479,2210A8,"6210A846",0x46(70)
290.535,2210B0,"6210B02A",0x2A(42)
290.581,2210B9,"6210B900",0x00(0)
291.342,2210A8,"6210A800",0x00(0)
291.393,2210B0,"6210B028",0x28(40)
291.441,2210B9,"6210B900",0x00(0)
291.923,2210B1,"6210B10C",0x0C(12)
291.975,2210C1,"6210C13B",0x3B(59)
292.031,2210B4,"6210B431",0x31(49)
292.738,2210A8,"6210A800",0x00(0)
292.783,2210B0,"6210B027",0x27(39)
292.827,2210B9,"6210B900",0x00(0)
293.323,223050,"7F2231",ERR
293.786,2210D2,"6210D258",0x58(88)
294.513,2210A8,"6210A800",0x00(0)
294.556,2210B0,"6210B09B",0x9B(155)
294.615,2210B9,"6210B900",0x00(0)
295.698,2210A8,"6210A800",0x00(0)
295.740,2210B0,"6210B09B",0x9B(155)
295.792,2210B9,"6210B900",0x00(0)
296.097,2210B1,"6210B101",0x01(1)
296.159,2210C1,"6210C123",0x23(35)
296.205,2210B4,"6210B431",0x31(49)
296.775,2210A8,"6210A847",0x47(71)
296.825,2210B0,"6210B09E",0x9E(158)
296.873,2210B9,"6210B900",0x00(0)
297.609,223050,"7F2231",ERR
297.709,2210D2,"6210D258",0x58(88)
298.426,2210A8,"6210A846",0x46(70)
298.481,2210B0,"6210B09E",0x9E(158)
298.535,2210B9,"6210B900",0x00(0)
299.351,2210A8,"6210A800",0x00(0)
299.410,2210B0,"6210B09E",0x9E(158)
299.475,2210B9,"6210B900",0x00(0)
300.645,2210A8,"6210A846",0x46(70)
300.695,2210B0,"6210B09E",0x9E(158)
300.758,2210B9,"6210B900",0x00(0)
300.814,2210B1,"6210B100",0x00(0)
300.870,2210C1,"6210C12A",0x2A(42)
300.916,2210B4,"6210B432",0x32(50)
301.743,2210A8,"6210A800",0x00(0)
301.799,2210B0,"6210B02A",0x2A(42)
301.842,2210B9,"6210B900",0x00(0)
302.601,223050,"7F2231",ERR
302.706,2210D2,"6210D258",0x58(88)
303.555,2210A8,"6210A800",0x00(0)
303.605,2210B0,"6210B09B",0x9B(155)
303.659,2210B9,"6210B900",0x00(0)
304.730,2210A8,"6210A800",0x00(0)
304.787,2210B0,"6210B09E",0x9E(158)
304.857,2210B9,"6210B900",0x00(0)
305.110,2210B1,"6210B100",0x00(0)
305.164,2210C1,"6210C12A",0x2A(42)
305.215,2210B4,"6210B431",0x31(49)
305.854,2210A8,"6210A847",0x47(71)
306.009,2210B0,"6210B09E",0x9E(158)
306.207,2210B9,"6210B900",0x00(0)
306.809,223050,"7F2231",ERR
306.937,2210D2,"6210D258",0x58(88)
307.970,2210A8,"6210A847",0x47(71)
308.035,2210B0,"6210B09E",0x9E(158)
308.084,2210B9,"6210B900",0x00(0)
308.845,2210A8,"6210A847",0x47(71)
308.898,2210B0,"6210B09E",0x9E(158)
308.949,2210B9,"6210B900",0x00(0)
309.229,2210B1,"6210B100",0x00(0)
309.296,2210C1,"6210C12A",0x2A(42)
309.350,2210B4,"6210B432",0x32(50)
310.186,2210A8,"6210A847",0x47(71)
310.236,2210B0,"6210B09E",0x9E(158)
310.290,2210B9,"6210B900",0x00(0)
310.936,223050,"7F2231",ERR
311.044,2210D2,"6210D259",0x59(89)
311.940,2210A8,"6210A800",0x00(0)
311.982,2210B0,"6210B02B",0x2B(43)
312.031,2210B9,"6210B900",0x00(0)
312.821,2210A8,"6210A847",0x47(71)
312.872,2210B0,"6210B02B",0x2B(43)
312.918,2210B9,"6210B900",0x00(0)
313.962,2210A8,"6210A847",0x47(71)
314.020,2210B0,"6210B028",0x28(40)
314.075,2210B9,"6210B900",0x00(0)
314.121,2210B1,"6210B100",0x00(0)
314.180,2210C1,"6210C130",0x30(48)
314.239,2210B4,"6210B431",0x31(49)
315.017,2210A8,"6210A800",0x00(0)
315.224,2210B0,"6210B028",0x28(40)
315.400,2210B9,"6210B900",0x00(0)
315.817,223050,"7F2231",ERR
315.936,2210D2,"6210D259",0x59(89)
316.854,2210A8,"6210A847",0x47(71)
317.091,2210B0,"6210B09A",0x9A(154)
317.172,2210B9,"6210B900",0x00(0)
317.924,2210A8,"6210A800",0x00(0)
317.979,2210B0,"6210B09E",0x9E(158)
318.025,2210B9,"6210B900",0x00(0)
318.217,2210B1,"6210B100",0x00(0)
318.271,2210C1,"6210C12A",0x2A(42)
318.328,2210B4,"6210B432",0x32(50)
319.288,2210A8,"6210A800",0x00(0)
319.330,2210B0,"6210B09E",0x9E(158)
319.375,2210B9,"6210B900",0x00(0)
319.896,223050,"7F2231",ERR
319.996,2210D2,"6210D259",0x59(89)
320.985,2210A8,"6210A800",0x00(0)
321.042,2210B0,"6210B09E",0x9E(158)
321.090,2210B9,"6210B900",0x00(0)
321.941,2210A8,"6210A800",0x00(0)
321.993,2210B0,"6210B09E",0x9E(158)
322.048,2210B9,"6210B900",0x00(0)
322.350,2210B1,"6210B100",0x00(0)
322.409,2210C1,"6210C12A",0x2A(42)
322.464,2210B4,"6210B432",0x32(50)
323.338,2210A8,"6210A800",0x00(0)
323.403,2210B0,"6210B09E",0x9E(158)
323.452,2210B9,"6210B900",0x00(0)
324.092,223050,"7F2231",ERR
324.184,2210D2,"6210D259",0x59(89)
325.105,2210A8,"6210A800",0x00(0)
325.152,2210B0,"6210B02A",0x2A(42)
325.204,2210B9,"6210B900",0x00(0)
325.985,2210A8,"6210A800",0x00(0)
326.033,2210B0,"6210B02A",0x2A(42)
326.095,2210B9,"6210B900",0x00(0)
327.144,2210A8,"6210A847",0x47(71)
327.194,2210B0,"6210B027",0x27(39)
327.259,2210B9,"6210B900",0x00(0)
327.314,2210B1,"6210B115",0x15(21)
327.362,2210C1,"6210C100",0x00(0)
327.414,2210B4,"6210B431",0x31(49)
328.458,2210A8,"6210A800",0x00(0)
328.504,2210B0,"6210B027",0x27(39)
328.556,2210B9,"6210B900",0x00(0)
328.956,223050,"7F2231",ERR
329.045,2210D2,"6210D259",0x59(89)
330.157,2210A8,"6210A847",0x47(71)
330.235,2210B0,"6210B028",0x28(40)
330.288,2210B9,"6210B900",0x00(0)
331.050,2210A8,"6210A800",0x00(0)
331.099,2210B0,"6210B027",0x27(39)
331.144,2210B9,"6210B900",0x00(0)
331.339,2210B1,"6210B105",0x05(5)
331.404,2210C1,"6210C12F",0x2F(47)
331.470,2210B4,"6210B432",0x32(50)
332.421,2210A8,"6210A846",0x46(70)
332.478,2210B0,"6210B027",0x27(39)
332.528,2210B9,"6210B900",0x00(0)
333.064,223050,"7F2231",ERR
333.175,2210D2,"6210D25A",0x5A(90)
334.191,2210A8,"6210A800",0x00(0)
334.236,2210B0,"6210B028",0x28(40)
334.293,2210B9,"6210B900",0x00(0)
335.076,2210A8,"6210A800",0x00(0)
335.122,2210B0,"6210B027",0x27(39)
335.178,2210B9,"6210B900",0x00(0)
335.492,2210B1,"6210B100",0x00(0)
335.541,2210C1,"6210C100",0x00(0)
335.595,2210B4,"6210B432",0x32(50)
336.429,2210A8,"6210A847",0x47(71)
336.477,2210B0,"6210B027",0x27(39)
336.522,2210B9,"6210B900",0x00(0)
337.165,223050,"7F2231",ERR
337.252,2210D2,"6210D25A",0x5A(90)
338.124,2210A8,"6210A846",0x46(70)
338.172,2210B0,"6210B09B",0x9B(155)
338.226,2210B9,"6210B900",0x00(0)
338.978,2210A8,"6210A800",0x00(0)
339.026,2210B0,"6210B09E",0x9E(158)
339.072,2210B9,"6210B900",0x00(0)
340.116,2210A8,"6210A847",0x47(71)
340.172,2210B0,"6210B09E",0x9E(158)
340.227,2210B9,"6210B900",0x00(0)
340.280,2210B1,"6210B101",0x01(1)
340.329,2210C1,"6210C114",0x14(20)
340.387,2210B4,"6210B432",0x32(50)
341.156,2210A8,"6210A800",0x00(0)
341.209,2210B0,"6210B09E",0x9E(158)
341.401,2210B9,"6210B900",0x00(0)
341.941,223050,"7F2231",ERR
342.033,2210D2,"6210D25A",0x5A(90)
342.869,2210A8,"6210A800",0x00(0)
342.922,2210B0,"6210B09E",0x9E(158)
342.963,2210B9,"6210B900",0x00(0)
344.021,2210A8,"6210A800",0x00(0)
344.075,2210B0,"6210B09E",0x9E(158)
344.136,2210B9,"6210B900",0x00(0)
344.357,2210B1,"6210B100",0x00(0)
344.407,2210C1,"6210C130",0x30(48)
344.451,2210B4,"6210B432",0x32(50)
345.413,2210A8,"6210A800",0x00(0)
345.467,2210B0,"6210B09C",0x9C(156)
345.518,2210B9,"6210B900",0x00(0)
346.076,223050,"7F2231",ERR
346.166,2210D2,"6210D25B",0x5B(91)
347.135,2210A8,"6210A847",0x47(71)
347.177,2210B0,"6210B09E",0x9E(158)
347.223,2210B9,"6210B900",0x00(0)
348.006,2210A8,"6210A847",0x47(71)
348.052,2210B0,"6210B09E",0x9E(158)
348.108,2210B9,"6210B900",0x00(0)
348.414,2210B1,"6210B100",0x00(0)
348.592,2210C1,"6210C100",0x00(0)
348.809,2210B4,"6210B432",0x32(50)
349.384,2210A8,"6210A846",0x46(70)
349.431,2210B0,"6210B02A",0x2A(42)
349.488,2210B9,"6210B900",0x00(0)
350.143,223050,"7F2231",ERR
350.243,2210D2,"6210D25B",0x5B(91)
351.147,2210A8,"6210A800",0x00(0)
351.210,2210B0,"6210B027",0x27(39)
351.264,2210B9,"6210B900",0x00(0)
352.290,2210A8,"6210A800",0x00(0)
352.347,2210B0,"6210B09A",0x9A(154)
352.423,2210B9,"6210B900",0x00(0)
353.202,2210A8,"6210A847",0x47(71)
353.270,2210B0,"6210B09A",0x9A(154)
353.320,2210B9,"6210B900",0x00(0)
353.384,2210B1,"6210B100",0x00(0)
353.571,2210C1,"6210C11B",0x1B(27)
353.723,2210B4,"6210B432",0x32(50)
354.567,2210A8,"6210A800",0x00(0)
354.619,2210B0,"6210B09E",0x9E(158)
354.671,2210B9,"6210B900",0x00(0)
355.129,223050,"7F2231",ERR
355.567,2210D2,"6210D25B",0x5B(91)
356.393,2210A8,"6210A846",0x46(70)
356.457,2210B0,"6210B09E",0x9E(158)
356.509,2210B9,"6210B900",0x00(0)
357.256,2210A8,"6210A800",0x00(0)
357.431,2210B0,"6210B09B",0x9B(155)
357.649,2210B9,"6210B900",0x00(0)
357.872,2210B1,"6210B100",0x00(0)
357.920,2210C1,"6210C12A",0x2A(42)
357.979,2210B4,"6210B432",0x32(50)
358.605,2210A8,"6210A845",0x45(69)
358.653,2210B0,"6210B09E",0x9E(158)
358.709,2210B9,"6210B900",0x00(0)
359.473,223050,"7F2231",ERR
359.633,2210D2,"6210D25B",0x5B(91)
360.349,2210A8,"6210A800",0x00(0)
360.400,2210B0,"6210B09D",0x9D(157)
360.450,2210B9,"6210B900",0x00(0)
361.563,2210A8,"6210A800",0x00(0)
361.624,2210B0,"6210B09E",0x9E(158)
361.674,2210B9,"6210B900",0x00(0)
361.976,2210B1,"6210B100",0x00(0)
362.024,2210C1,"6210C12A",0x2A(42)
362.070,2210B4,"6210B431",0x31(49)
362.640,2210A8,"6210A800",0x00(0)
362.848,2210B0,"6210B09D",0x9D(157)
363.017,2210B9,"6210B900",0x00(0)
363.667,223050,"7F2231",ERR
363.769,2210D2,"6210D25B",0x5B(91)
364.381,2210A8,"6210A846",0x46(70)
364.434,2210B0,"6210B02A",0x2A(42)
364.486,2210B9,"6210B900",0x00(0)
365.572,2210A8,"6210A845",0x45(69)
365.615,2210B0,"6210B027",0x27(39)
365.665,2210B9,"6210B900",0x00(0)
366.567,2210A8,"6210A800",0x00(0)
366.745,2210B0,"6210B09A",0x9A(154)
366.830,2210B9,"6210B900",0x00(0)
366.880,2210B1,"6210B100",0x00(0)
366.932,2210C1,"6210C12A",0x2A(42)
366.995,2210B4,"6210B431",0x31(49)
367.733,2210A8,"6210A800",0x00(0)
367.815,2210B0,"6210B09E",0x9E(158)
367.868,2210B9,"6210B900",0x00(0)
368.271,223050,"7F2231",ERR
368.640,2210D2,"6210D25C",0x5C(92)
369.544,2210A8,"6210A800",0x00(0)
369.594,2210B0,"6210B09E",0x9E(158)
369.645,2210B9,"6210B900",0x00(0)
370.723,2210A8,"6210A800",0x00(0)
370.778,2210B0,"6210B09E",0x9E(158)
370.828,2210B9,"6210B900",0x00(0)
371.030,2210B1,"6210B100",0x00(0)
371.080,2210C1,"6210C12A",0x2A(42)
371.128,2210B4,"6210B431",0x31(49)
371.820,2210A8,"6210A800",0x00(0)
371.873,2210B0,"6210B09E",0x9E(158)
371.920,2210B9,"6210B900",0x00(0)
372.581,223050,"7F2231",ERR
372.714,2210D2,"6210D25C",0x5C(92)
373.889,2210A8,"6210A847",0x47(71)
373.939,2210B0,"6210B09E",0x9E(158)
374.014,2210B9,"6210B900",0x00(0)
374.958,2210A8,"6210A800",0x00(0)
375.008,2210B0,"6210B09E",0x9E(158)
375.062,2210B9,"6210B900",0x00(0)
375.405,2210B1,"6210B101",0x01(1)
375.471,2210C1,"6210C100",0x00(0)
375.524,2210B4,"6210B432",0x32(50)
376.169,2210A8,"6210A847",0x47(71)
376.224,2210B0,"6210B09E",0x9E(158)
376.283,2210B9,"6210B900",0x00(0)
377.008,223050,"7F2231",ERR
377.105,2210D2,"6210D25C",0x5C(92)
377.749,2210A8,"6210A846",0x46(70)
377.804,2210B0,"6210B09E",0x9E(158)
377.865,2210B9,"6210B900",0x00(0)
378.731,2210A8,"6210A800",0x00(0)
378.792,2210B0,"6210B09E",0x9E(158)
378.837,2210B9,"6210B900",0x00(0)
379.645,2210A8,"6210A800",0x00(0)
379.691,2210B0,"6210B09E",0x9E(158)
379.752,2210B9,"6210B900",0x00(0)
379.818,2210B1,"6210B102",0x02(2)
379.861,2210C1,"6210C124",0x24(36)
379.914,2210B4,"6210B431",0x31(49)
380.723,2210A8,"6210A800",0x00(0)
380.774,2210B0,"6210B09E",0x9E(158)
380.829,2210B9,"6210B900",0x00(0)
381.306,223050,"7F2231",ERR
381.416,2210D2,"6210D25C",0x5C(92)
382.287,2210A8,"6210A847",0x47(71)
382.340,2210B0,"6210B09E",0x9E(158)
382.387,2210B9,"6210B900",0x00(0)
383.258,2210A8,"6210A847",0x47(71)
383.320,2210B0,"6210B09E",0x9E(158)
383.373,2210B9,"6210B900",0x00(0)
383.622,2210B1,"6210B100",0x00(0)
383.677,2210C1,"6210C106",0x06(6)
383.726,2210B4,"6210B431",0x31(49)
384.510,2210A8,"6210A800",0x00(0)
384.567,2210B0,"6210B09E",0x9E(158)
384.623,2210B9,"6210B900",0x00(0)
385.204,223050,"7F2231",ERR
385.311,2210D2,"6210D25D",0x5D(93)
386.093,2210A8,"6210A800",0x00(0)
386.144,2210B0,"6210B09E",0x9E(158)
386.191,2210B9,"6210B900",0x00(0)
387.033,2210A8,"6210A800",0x00(0)
387.084,2210B0,"6210B09E",0x9E(158)
387.141,2210B9,"6210B900",0x00(0)
387.422,2210B1,"6210B103",0x03(3)
387.468,2210C1,"6210C100",0x00(0)
387.528,2210B4,"6210B431",0x31(49)
388.134,2210A8,"6210A846",0x46(70)
388.179,2210B0,"6210B02A",0x2A(42)
388.264,2210B9,"6210B900",0x00(0)
388.939,223050,"7F2231",ERR
389.076,2210D2,"6210D25D",0x5D(93)
389.790,2210A8,"6210A800",0x00(0)
389.851,2210B0,"6210B027",0x27(39)
389.894,2210B9,"6210B900",0x00(0)
390.774,2210A8,"6210A800",0x00(0)
390.861,2210B0,"6210B027",0x27(39)
390.908,2210B9,"6210B900",0x00(0)
391.929,2210A8,"6210A846",0x46(70)
391.971,2210B0,"6210B027",0x27(39)
392.044,2210B9,"6210B900",0x00(0)
392.101,2210B1,"6210B119",0x19(25)
392.153,2210C1,"6210C119",0x19(25)
392.202,2210B4,"6210B431",0x31(49)
392.947,2210A8,"6210A847",0x47(71)
393.135,2210B0,"6210B027",0x27(39)
393.321,2210B9,"6210B900",0x00(0)
393.801,223050,"7F2231",ERR
393.896,2210D2,"6210D25E",0x5E(94)
394.728,2210A8,"6210A847",0x47(71)
394.782,2210B0,"6210B027",0x27(39)
394.840,2210B9,"6210B900",0x00(0)
395.991,2210A8,"6210A800",0x00(0)
396.043,2210B0,"6210B027",0x27(39)
396.086,2210B9,"6210B900",0x00(0)
396.281,2210B1,"6210B112",0x12(18)
396.332,2210C1,"6210C119",0x19(25)
396.378,2210B4,"6210B432",0x32(50)
397.398,2210A8,"6210A800",0x00(0)
397.470,2210B0,"6210B027",0x27(39)
397.531,2210B9,"6210B900",0x00(0)
398.021,223050,"7F2231",ERR
398.137,2210D2,"6210D25E",0x5E(94)
399.004,2210A8,"OK",ERR
399.023,2210B0,"6210A846STOPPED",ERR
399.030,2210B9,"",ERR
399.736,2210A8,"6210A847",0x47(71)
399.801,2210B0,"6210B027",0x27(39)
399.856,2210B9,"6210B900",0x00(0)
400.166,2210B1,"6210B10B",0x0B(11)
400.224,2210C1,"6210C133",0x33(51)
400.280,2210B4,"6210B431",0x31(49)
401.130,2210A8,"6210A846",0x46(70)
401.182,2210B0,"6210B027",0x27(39)
401.238,2210B9,"6210B900",0x00(0)
401.890,223050,"7F2231",ERR
401.981,2210D2,"6210D25E",0x5E(94)
402.967,2210A8,"6210A800",0x00(0)
403.017,2210B0,"6210B027",0x27(39)
403.059,2210B9,"6210B900",0x00(0)
403.881,2210A8,"6210A800",0x00(0)
403.929,2210B0,"6210B027",0x27(39)
404.011,2210B9,"6210B900",0x00(0)
405.070,2210A8,"?",ERR
405.105,2210B0,"6210A846STOPPED",ERR
405.159,2210B9,"6210B900",0x00(0)
405.216,2210B1,"6210B100",0x00(0)
405.273,2210C1,"6210C12B",0x2B(43)
405.327,2210B4,"6210B432",0x32(50)
406.417,2210A8,"6210A800",0x00(0)
406.478,2210B0,"6210B027",0x27(39)
406.523,2210B9,"6210B900",0x00(0)
406.939,223050,"7F2231",ERR
407.018,2210D2,"6210D25E",0x5E(94)
407.864,2210A8,"6210A800",0x00(0)
407.914,2210B0,"6210B027",0x27(39)
407.960,2210B9,"6210B900",0x00(0)
409.030,2210A8,"6210A846",0x46(70)
409.083,2210B0,"6210B027",0x27(39)
409.128,2210B9,"6210B900",0x00(0)
409.321,2210B1,"6210B100",0x00(0)
409.384,2210C1,"6210C12B",0x2B(43)
409.440,2210B4,"6210B431",0x31(49)
410.410,2210A8,"6210A800",0x00(0)
410.454,2210B0,"6210B027",0x27(39)
410.502,2210B9,"6210B900",0x00(0)
411.019,223050,"7F2231",ERR
411.125,2210D2,"6210D25F",0x5F(95)
412.181,2210A8,"6210A800",0x00(0)
412.239,2210B0,"6210B027",0x27(39)
412.291,2210B9,"6210B900",0x00(0)
413.096,2210A8,"6210A846",0x46(70)
413.153,2210B0,"6210B09B",0x9B(155)
413.203,2210B9,"6210B900",0x00(0)
413.676,2210B1,"6210B100",0x00(0)
413.867,2210C1,"6210C11A",0x1A(26)
413.925,2210B4,"6210B431",0x31(49)
414.475,2210A8,"6210A800",0x00(0)
414.535,2210B0,"6210B09E",0x9E(158)
414.589,2210B9,"6210B900",0x00(0)
415.216,223050,"7F2231",ERR
415.367,2210D2,"6210D25F",0x5F(95)
416.280,2210A8,"6210A800",0x00(0)
416.331,2210B0,"6210B09E",0x9E(158)
416.423,2210B9,"6210B900",0x00(0)
417.180,2210A8,"6210A800",0x00(0)
417.395,2210B0,"6210B09C",0x9C(156)
417.522,2210B9,"6210B900",0x00(0)
418.306,2210A8,"6210A845",0x45(69)
418.354,2210B0,"6210B09C",0x9C(156)
418.413,2210B9,"6210B900",0x00(0)
418.467,2210B1,"6210B105",0x05(5)
418.518,2210C1,"6210C12B",0x2B(43)
418.579,2210B4,"6210B432",0x32(50)
419.616,2210A8,"6210A846",0x46(70)
419.668,2210B0,"6210B02A",0x2A(42)
419.732,2210B9,"6210B900",0x00(0)
420.152,223050,"7F2231",ERR
420.295,2210D2,"6210D25F",0x5F(95)
421.438,2210A8,"6210A845",0x45(69)
421.490,2210B0,"6210B027",0x27(39)
421.547,2210B9,"6210B900",0x00(0)
422.298,2210A8,"6210A845",0x45(69)
422.344,2210B0,"6210B027",0x27(39)
422.405,2210B9,"6210B900",0x00(0)
422.602,2210B1,"6210B108",0x08(8)
422.664,2210C1,"6210C116",0x16(22)
422.755,2210B4,"6210B432",0x32(50)
423.711,2210A8,"6210A846",0x46(70)
423.765,2210B0,"6210B028",0x28(40)
423.819,2210B9,"6210B900",0x00(0)
424.376,223050,"7F2231",ERR
424.473,2210D2,"6210D25F",0x5F(95)
425.467,2210A8,"6210A800",0x00(0)
425.519,2210B0,"6210B027",0x27(39)
425.570,2210B9,"6210B900",0x00(0)
426.357,2210A8,"6210A800",0x00(0)
426.405,2210B0,"6210B027",0x27(39)
426.464,2210B9,"6210B900",0x00(0)
427.084,2210B1,"6210B116",0x16(22)
427.128,2210C1,"6210C134",0x34(52)
427.174,2210B4,"6210B431",0x31(49)
427.731,2210A8,"6210A800",0x00(0)
427.794,2210B0,"6210B027",0x27(39)
427.849,2210B9,"6210B900",0x00(0)
428.799,223050,"7F2231",ERR
428.913,2210D2,"6210D260",0x60(96)
429.549,2210A8,"6210A800",0x00(0)
429.598,2210B0,"6210B027",0x27(39)
429.644,2210B9,"6210B900",0x00(0)
430.722,2210A8,"6210A845",0x45(69)
430.802,2210B0,"6210B09B",0x9B(155)
430.860,2210B9,"6210B900",0x00(0)
431.664,2210A8,"6210A800",0x00(0)
431.714,2210B0,"6210B09B",0x9B(155)
431.770,2210B9,"6210B900",0x00(0)
431.817,2210B1,"6210B100",0x00(0)
431.867,2210C1,"6210C12A",0x2A(42)
431.919,2210B4,"6210B432",0x32(50)
432.997,2210A8,"6210A846",0x46(70)
433.068,2210B0,"6210B09E",0x9E(158)
433.140,2210B9,"6210B900",0x00(0)
433.570,223050,"7F2231",ERR
433.658,2210D2,"6210D260",0x60(96)
434.615,2210A8,"6210A846",0x46(70)
434.661,2210B0,"6210B09E",0x9E(158)
434.726,2210B9,"6210B900",0x00(0)
435.913,2210A8,"6210A800",0x00(0)
435.968,2210B0,"6210B09E",0x9E(158)
436.018,2210B9,"6210B900",0x00(0)
436.216,2210B1,"6210B100",0x00(0)
436.266,2210C1,"6210C12A",0x2A(42)
436.321,2210B4,"6210B432",0x32(50)
437.040,2210A8,"6210A800",0x00(0)
437.098,2210B0,"6210B09E",0x9E(158)
437.148,2210B9,"6210B900",0x00(0)
438.045,223050,"7F2231",ERR
438.198,2210D2,"6210D260",0x60(96)
438.920,2210A8,"6210A800",0x00(0)
438.976,2210B0,"6210B09E",0x9E(158)
439.204,2210B9,"6210B900",0x00(0)
440.109,2210A8,"6210A800",0x00(0)
440.155,2210B0,"6210B09E",0x9E(158)
